freq_hz,magnitude
7.702946049887887625e+01,9.258369297673747500e-01
7.716181352379103942e+01,9.258369306361767803e-01
7.729416654870320258e+01,9.258369302952013102e-01
7.742651957361536574e+01,9.258369300124252854e-01
7.755887259852752891e+01,9.258369308299809752e-01
7.769122562343969207e+01,9.258369297236213047e-01
7.782357864835185524e+01,9.258369307897751366e-01
7.795593167326401840e+01,9.258369300780558975e-01
7.808828469817618156e+01,9.258369302284786828e-01
7.822063772308834473e+01,9.258369306787622710e-01
7.835299074800050789e+01,9.258369297659594377e-01
7.848534377291267106e+01,9.258369308678462417e-01
7.861769679782483422e+01,9.258369299036803834e-01
7.875004982273699738e+01,9.258369304468511141e-01
7.888240284764916055e+01,9.258369304812192890e-01
7.901475587256132371e+01,9.258369298845668949e-01
7.914710889747348688e+01,9.258369308624727623e-01
7.927946192238565004e+01,9.258369297952370180e-01
7.941181494729781321e+01,9.258369306361047268e-01
7.954416797220997637e+01,9.258369302677151857e-01
7.967652099712213953e+01,9.258369300591076101e-01
7.980887402203430270e+01,9.258369307780532909e-01
7.994122704694646586e+01,9.258369297654232000e-01
8.007358007185862903e+01,9.258369307703434581e-01
8.020593309677079219e+01,9.258369300695853399e-01
8.033828612168295535e+01,9.258369302621003438e-01
8.047063914659511852e+01,9.258369306301378332e-01
8.060299217150728168e+01,9.258369298151036819e-01
8.073534519641944485e+01,9.258369308326884761e-01
8.086769822133160801e+01,9.258369299146020914e-01
8.100005124624377117e+01,9.258369304631709484e-01
8.113240427115593434e+01,9.258369304427163105e-01
8.126475729606809750e+01,9.258369299336938196e-01
8.139711032098026067e+01,9.258369308173121093e-01
8.152946334589242383e+01,9.258369298231411415e-01
8.166181637080458700e+01,9.258369306335378912e-01
8.179416939571675016e+01,9.258369302444122706e-01
8.192652242062891332e+01,9.258369301011762920e-01
8.205887544554107649e+01,9.258369307297962258e-01
8.219122847045323965e+01,9.258369298055750818e-01
8.232358149536540282e+01,9.258369307500724510e-01
8.245593452027756598e+01,9.258369300641701161e-01
8.258828754518972914e+01,9.258369302913792565e-01
8.272064057010189231e+01,9.258369305858418219e-01
8.285299359501405547e+01,9.258369298612159071e-01
8.298534661992621864e+01,9.258369307983796981e-01
8.311769964483838180e+01,9.258369299270884367e-01
8.325005266975054496e+01,9.258369304760020180e-01
8.338240569466270813e+01,9.258369304085735108e-01
8.351475871957487129e+01,9.258369299788911100e-01
8.364711174448703446e+01,9.258369307744896970e-01
8.377946476939919762e+01,9.258369298509766532e-01
8.391181779431136079e+01,9.258369306287718148e-01
8.404417081922352395e+01,9.258369302249007671e-01
8.417652384413568711e+01,9.258369301390001471e-01
8.430887686904785028e+01,9.258369306849748570e-01
8.444122989396001344e+01,9.258369298441122552e-01
8.457358291887217661e+01,9.258369307291332007e-01
8.470593594378433977e+01,9.258369300614840425e-01
8.483828896869650293e+01,9.258369303166965603e-01
8.497064199360866610e+01,9.258369305455539378e-01
8.510299501852082926e+01,9.258369299044639789e-01
8.523534804343299243e+01,9.258369307649538804e-01
8.536770106834515559e+01,9.258369299409160424e-01
8.550005409325731875e+01,9.258369304856853832e-01
8.563240711816948192e+01,9.258369303784339532e-01
8.576476014308164508e+01,9.258369300204255525e-01
8.589711316799380825e+01,9.258369307339070486e-01
8.602946619290597141e+01,9.258369298786456314e-01
8.616181921781813458e+01,9.258369306220688433e-01
8.629417224273029774e+01,9.258369302088363950e-01
8.642652526764246090e+01,9.258369301729039158e-01
8.655887829255462407e+01,9.258369306433799073e-01
8.669123131746678723e+01,9.258369298810675829e-01
8.682358434237895040e+01,9.258369307076780297e-01
8.695593736729111356e+01,9.258369300612406816e-01
8.708829039220327672e+01,9.258369303383874316e-01
8.722064341711543989e+01,9.258369305089905188e-01
8.735299644202760305e+01,9.258369299449945578e-01
8.748534946693976622e+01,9.258369307324407771e-01
8.761770249185192938e+01,9.258369299558891763e-01
8.775005551676409254e+01,9.258369304925230248e-01
8.788240854167625571e+01,9.258369303519804472e-01
8.801476156658841887e+01,9.258369300585330697e-01
8.814711459150056783e+01,9.258369306954774558e-01
8.827946761641273099e+01,9.258369299060625890e-01
8.841182064132489415e+01,9.258369306136586818e-01
8.854417366623705732e+01,9.258369301959148423e-01
8.867652669114922048e+01,9.258369302031740355e-01
8.880887971606138365e+01,9.258369306048276348e-01
8.894123274097354681e+01,9.258369299164682653e-01
8.907358576588570998e+01,9.258369306858412751e-01
8.920593879079787314e+01,9.258369300631843490e-01
8.933829181571003630e+01,9.258369303567486330e-01
8.947064484062219947e+01,9.258369304759004326e-01
8.960299786553436263e+01,9.258369299829389831e-01
8.973535089044652580e+01,9.258369307008680327e-01
8.986770391535868896e+01,9.258369299718336443e-01
9.000005694027085212e+01,9.258369304967827285e-01
9.013240996518301529e+01,9.258369303289339936e-01
9.026476299009517845e+01,9.258369300934224944e-01
9.039711601500734162e+01,9.258369306591249792e-01
9.052946903991950478e+01,9.258369299331508095e-01
9.066182206483166794e+01,9.258369306037466107e-01
9.079417508974383111e+01,9.258369301858646594e-01
9.092652811465599427e+01,9.258369302300658576e-01
9.105888113956815744e+01,9.258369305691540596e-01
9.119123416448032060e+01,9.258369299503385053e-01
9.132358718939248377e+01,9.258369306637429519e-01
9.145594021430464693e+01,9.258369300670894475e-01
9.158829323921681009e+01,9.258369303720456189e-01
9.172064626412897326e+01,9.258369304460611904e-01
9.185299928904113642e+01,9.258369300184120521e-01
9.198535231395329959e+01,9.258369306702598500e-01
9.211770533886546275e+01,9.258369299885935710e-01
9.225005836377762591e+01,9.258369304987029702e-01
9.238241138868978908e+01,9.258369303090451252e-01
9.251476441360195224e+01,9.258369301252792338e-01
9.264711743851411541e+01,9.258369306247810071e-01
9.277947046342627857e+01,9.258369299598411262e-01
9.291182348833844173e+01,9.258369305925161497e-01
9.304417651325060490e+01,9.258369301784449279e-01
9.317652953816276806e+01,9.258369302538059786e-01
9.330888256307493123e+01,9.258369305362147417e-01
9.344123558798709439e+01,9.258369299827002852e-01
9.357358861289925756e+01,9.258369306414911959e-01
9.370594163781142072e+01,9.258369300727528062e-01
9.383829466272358388e+01,9.258369303845130904e-01
9.397064768763574705e+01,9.258369304192745064e-01
9.410300071254791021e+01,9.258369300515165712e-01
9.423535373746007338e+01,9.258369306406396548e-01
9.436770676237223654e+01,9.258369300060289575e-01
9.450005978728439970e+01,9.258369304984966908e-01
9.463241281219656287e+01,9.258369302920906874e-01
9.476476583710872603e+01,9.258369301542695995e-01
9.489711886202088920e+01,9.258369305923871417e-01
9.502947188693305236e+01,9.258369299860700341e-01
9.516182491184521552e+01,9.258369305801326110e-01
9.529417793675737869e+01,9.258369301734383772e-01
9.542653096166954185e+01,9.258369302745973473e-01
9.555888398658170502e+01,9.258369305058808951e-01
9.569123701149386818e+01,9.258369300135698143e-01
9.582359003640603134e+01,9.258369306191829295e-01
9.595594306131819451e+01,9.258369300799917934e-01
9.608829608623035767e+01,9.258369303943636552e-01
9.622064911114252084e+01,9.258369303953621898e-01
9.635300213605468400e+01,9.258369300823432457e-01
9.648535516096684717e+01,9.258369306120288744e-01
9.661770818587901033e+01,9.258369300240129052e-01
9.675006121079117349e+01,9.258369304963581792e-01
9.688241423570333666e+01,9.258369302778711729e-01
9.701476726061549982e+01,9.258369301805401408e-01
9.714712028552766299e+01,9.258369305618904255e-01
9.727947331043982615e+01,9.258369300117804679e-01
9.741182633535198931e+01,9.258369305667453197e-01
9.754417936026415248e+01,9.258369301706501631e-01
9.767653238517631564e+01,9.258369302926225952e-01
9.780888541008847881e+01,9.258369304780368347e-01
9.794123843500064197e+01,9.258369300429621918e-01
9.807359145991280513e+01,9.258369305969080809e-01
9.820594448482496830e+01,9.258369300886415409e-01
9.833829750973713146e+01,9.258369304017878276e-01
9.847065053464929463e+01,9.258369303741654788e-01
9.860300355956145779e+01,9.258369301109722338e-01
9.873535658447362096e+01,9.258369305844500463e-01
9.886770960938578412e+01,9.258369300424303949e-01
9.900006263429794728e+01,9.258369304924600751e-01
9.913241565921011045e+01,9.258369302662053935e-01
9.926476868412227361e+01,9.258369302042240845e-01
9.939712170903443678e+01,9.258369305332455612e-01
9.952947473394659994e+01,9.258369300369182486e-01
9.966182775885876310e+01,9.258369305524900561e-01
9.979418078377092627e+01,9.258369301699038711e-01
9.992653380868308943e+01,9.258369303080453694e-01
1.000588868335952526e+02,9.258369304525804200e-01
1.001912398585074158e+02,9.258369300708888527e-01
1.003235928834195789e+02,9.258369305747489175e-01
1.004559459083317421e+02,9.258369300985513917e-01
1.005882989332439053e+02,9.258369304069585803e-01
1.007206519581560684e+02,9.258369303555408214e-01
1.008530049830682316e+02,9.258369301374760330e-01
1.009853580079803947e+02,9.258369305579220443e-01
1.011177110328925579e+02,9.258369300611744013e-01
1.012500640578047211e+02,9.258369304869615846e-01
1.013824170827168842e+02,9.258369302569312564e-01
1.015147701076290474e+02,9.258369302254404465e-01
1.016471231325411964e+02,9.258369305064129140e-01
1.017794761574533595e+02,9.258369300614334163e-01
1.019118291823655227e+02,9.258369305374906100e-01
1.020441822072776858e+02,9.258369301710386301e-01
1.021765352321898490e+02,9.258369303210146617e-01
1.023088882571020122e+02,9.258369304294192803e-01
1.024412412820141753e+02,9.258369300973582350e-01
1.025735943069263385e+02,9.258369305527812676e-01
1.027059473318385017e+02,9.258369301095843440e-01
1.028383003567506648e+02,9.258369304100327879e-01
1.029706533816628280e+02,9.258369303393592098e-01
1.031030064065749912e+02,9.258369301619170377e-01
1.032353594314871543e+02,9.258369305324675169e-01
1.033677124563993175e+02,9.258369300801476687e-01
1.035000654813114807e+02,9.258369304800074806e-01
1.036324185062236438e+02,9.258369302499002140e-01
1.037647715311358070e+02,9.258369302442956972e-01
1.038971245560479701e+02,9.258369304813576228e-01
1.040294775809601333e+02,9.258369300852773431e-01
1.041618306058722965e+02,9.258369305218625556e-01
1.042941836307844596e+02,9.258369301739077795e-01
1.044265366556966228e+02,9.258369303316643650e-01
1.045588896806087860e+02,9.258369304084713702e-01
1.046912427055209491e+02,9.258369301223764447e-01
1.048235957304331123e+02,9.258369305310769626e-01
1.049559487553452755e+02,9.258369301216133884e-01
1.050883017802574386e+02,9.258369304111541132e-01
1.052206548051696018e+02,9.258369303255026272e-01
1.053530078300817650e+02,9.258369301843522026e-01
1.054853608549939281e+02,9.258369305081060041e-01
1.056177138799060913e+02,9.258369300992599360e-01
1.057500669048182544e+02,9.258369304717309900e-01
1.058824199297304176e+02,9.258369302449770410e-01
1.060147729546425808e+02,9.258369302608867590e-01
1.061471259795547439e+02,9.258369304580504888e-01
1.062794790044669071e+02,9.258369301084056202e-01
1.064118320293790703e+02,9.258369305057119192e-01
1.065441850542912334e+02,9.258369301783766492e-01
1.066765380792033966e+02,9.258369303401174921e-01
1.068088911041155598e+02,9.258369303896624158e-01
1.069412441290277229e+02,9.258369301459475897e-01
1.070735971539398861e+02,9.258369305097026158e-01
1.072059501788520492e+02,9.258369301345218405e-01
1.073383032037642124e+02,9.258369304104526742e-01
1.074706562286763756e+02,9.258369303138654915e-01
1.076030092535885387e+02,9.258369302048308214e-01
1.077353622785007019e+02,9.258369304848593773e-01
1.078677153034128651e+02,9.258369301184252720e-01
1.080000683283250282e+02,9.258369304622545704e-01
1.081324213532371914e+02,9.258369302420386138e-01
1.082647743781493546e+02,9.258369302753011176e-01
1.083971274030615177e+02,9.258369304364663099e-01
1.085294804279736809e+02,9.258369301307735055e-01
1.086618334528858441e+02,9.258369304891379548e-01
1.087941864777980072e+02,9.258369301843214494e-01
1.089265395027101704e+02,9.258369303464852873e-01
1.090588925276223335e+02,9.258369303729266919e-01
1.091912455525344967e+02,9.258369301680715591e-01
1.093235985774466599e+02,9.258369304887222873e-01
1.094559516023588230e+02,9.258369301482005653e-01
1.095883046272709862e+02,9.258369304080513729e-01
1.097206576521831494e+02,9.258369303043511023e-01
1.098530106770953125e+02,9.258369302233964149e-01
1.099853637020074757e+02,9.258369304627496188e-01
1.101177167269196389e+02,9.258369301375632965e-01
1.102500697518318020e+02,9.258369304516934628e-01
1.103824227767439652e+02,9.258369302409704682e-01
1.105147758016561284e+02,9.258369302876174878e-01
1.106471288265682915e+02,9.258369304165836589e-01
1.107794818514804547e+02,9.258369301523389217e-01
1.109118348763926178e+02,9.258369304722336990e-01
1.110441879013047810e+02,9.258369301916259397e-01
1.111765409262169442e+02,9.258369303508705572e-01
1.113088939511291073e+02,9.258369303582049126e-01
1.114412469760412705e+02,9.258369301887481306e-01
1.115736000009534337e+02,9.258369304681970391e-01
1.117059530258655968e+02,9.258369301625478665e-01
1.118383060507777600e+02,9.258369304040605652e-01
1.119706590756899232e+02,9.258369302968701975e-01
1.121030121006020863e+02,9.258369302400882850e-01
1.122353651255142495e+02,9.258369304417987111e-01
1.123677181504264126e+02,9.258369301565981813e-01
1.125000711753385758e+02,9.258369304401526945e-01
1.126324242002507390e+02,9.258369302416690205e-01
1.127647772251629021e+02,9.258369302979073678e-01
1.128971302500750653e+02,9.258369303983861043e-01
1.130294832749872285e+02,9.258369301730594580e-01
1.131618362998993916e+02,9.258369304550869705e-01
1.132941893248115548e+02,9.258369302001842049e-01
1.134265423497237180e+02,9.258369303533681149e-01
1.135588953746358811e+02,9.258369303454440091e-01
1.136912483995480443e+02,9.258369302079729746e-01
1.138236014244602075e+02,9.258369304481852691e-01
1.139559544493723706e+02,9.258369301774681537e-01
1.140883074742845338e+02,9.258369303985846122e-01
1.142206604991966969e+02,9.258369302913431742e-01
1.143530135241088601e+02,9.258369302549389612e-01
1.144853665490210233e+02,9.258369304220306351e-01
1.146177195739331864e+02,9.258369301754569847e-01
1.147500725988453496e+02,9.258369304277339618e-01
1.148824256237575128e+02,9.258369302440363491e-01
1.150147786486696759e+02,9.258369303062358169e-01
1.151471316735818391e+02,9.258369303818586582e-01
1.152794846984939880e+02,9.258369301928941475e-01
1.154118377234061512e+02,9.258369304377818132e-01
1.155441907483183144e+02,9.258369302098949927e-01
1.156765437732304775e+02,9.258369303540641138e-01
1.158088967981426407e+02,9.258369303345957979e-01
1.159412498230548039e+02,9.258369302257404287e-01
1.160736028479669670e+02,9.258369304287449308e-01
1.162059558728791302e+02,9.258369301928700557e-01
1.163383088977912934e+02,9.258369303917213244e-01
1.164706619227034565e+02,9.258369302876954254e-01
1.166030149476156197e+02,9.258369302679784196e-01
1.167353679725277829e+02,9.258369304034691494e-01
1.168677209974399460e+02,9.258369301940694296e-01
1.170000740223521092e+02,9.258369304145303014e-01
1.171324270472642723e+02,9.258369302479820817e-01
1.172647800721764355e+02,9.258369303126624539e-01
1.173971330970885987e+02,9.258369303669924388e-01
1.175294861220007618e+02,9.258369302118010236e-01
1.176618391469129250e+02,9.258369304203974970e-01
1.177941921718250882e+02,9.258369302206637119e-01
1.179265451967372513e+02,9.258369303530399330e-01
1.180588982216494145e+02,9.258369303256187566e-01
1.181912512465615777e+02,9.258369302420426106e-01
1.183236042714737408e+02,9.258369304099309804e-01
1.184559572963859040e+02,9.258369302086668640e-01
1.185883103212980672e+02,9.258369303835609632e-01
1.187206633462102303e+02,9.258369302858587835e-01
1.188530163711223935e+02,9.258369302792310851e-01
1.189853693960345566e+02,9.258369303861402333e-01
1.191177224209467198e+02,9.258369302123674593e-01
1.192500754458588830e+02,9.258369304006329736e-01
1.193824284707710461e+02,9.258369302534219525e-01
1.195147814956832093e+02,9.258369303172405695e-01
1.196471345205953725e+02,9.258369303537793416e-01
1.197794875455075356e+02,9.258369302297401182e-01
1.199118405704196988e+02,9.258369304030116265e-01
1.200441935953318620e+02,9.258369302324013228e-01
1.201765466202440251e+02,9.258369303503698466e-01
1.203088996451561883e+02,9.258369303184739163e-01
1.204412526700683514e+02,9.258369302568689729e-01
1.205736056949805146e+02,9.258369303917991511e-01
1.207059587198926778e+02,9.258369302247756449e-01
1.208383117448048409e+02,9.258369303741897927e-01
1.209706647697170041e+02,9.258369302857699656e-01
1.211030177946291673e+02,9.258369302887184960e-01
1.212353708195413304e+02,9.258369303700703101e-01
1.213677238444534936e+02,9.258369302302851267e-01
1.215000768693656568e+02,9.258369303861270216e-01
1.216324298942778199e+02,9.258369302602769135e-01
1.217647829191899831e+02,9.258369303200191247e-01
1.218971359441021463e+02,9.258369303422161467e-01
1.220294889690143094e+02,9.258369302466685768e-01
1.221618419939264726e+02,9.258369303856992527e-01
1.222941950188386357e+02,9.258369302450222271e-01
1.224265480437507989e+02,9.258369303461235766e-01
1.225589010686629621e+02,9.258369303131285255e-01
1.226912540935751252e+02,9.258369302702070813e-01
1.228236071184872884e+02,9.258369303744040657e-01
1.229559601433994516e+02,9.258369302411165735e-01
1.230883131683116147e+02,9.258369303636894143e-01
1.232206661932237779e+02,9.258369302873716844e-01
1.233530192181359411e+02,9.258369302964575276e-01
1.234853722430481042e+02,9.258369303552880236e-01
1.236177252679602674e+02,9.258369302477564844e-01
1.237500782928724306e+02,9.258369303710946019e-01
1.238824313177845937e+02,9.258369302684720248e-01
1.240147843426967569e+02,9.258369303210427503e-01
1.241471373676089200e+02,9.258369303323007449e-01
1.242794903925210832e+02,9.258369302625436559e-01
1.244118434174332464e+02,9.258369303685328733e-01
1.245441964423454095e+02,9.258369302584454896e-01
1.246765494672575727e+02,9.258369303403674033e-01
1.248089024921697359e+02,9.258369303095529412e-01
1.249412555170818990e+02,9.258369302820417257e-01
1.250736085419940622e+02,9.258369303578001253e-01
1.252059615669062254e+02,9.258369302576114901e-01
1.253383145918183885e+02,9.258369303521369886e-01
1.254706676167305517e+02,9.258369302906092058e-01
1.256030206416427148e+02,9.258369303024621688e-01
1.257353736665548780e+02,9.258369303418229057e-01
1.258677266914670412e+02,9.258369302647179166e-01
1.260000797163792043e+02,9.258369303556152063e-01
1.261324327412913675e+02,9.258369302779370091e-01
1.262647857662035307e+02,9.258369303203520806e-01
1.263971387911156938e+02,9.258369303240356896e-01
1.265294918160278570e+02,9.258369302773233889e-01
1.266618448409400202e+02,9.258369303515846527e-01
1.267941978658521833e+02,9.258369302725921735e-01
1.269265508907643465e+02,9.258369303331612787e-01
1.270589039156765097e+02,9.258369303077209622e-01
1.271912569405886728e+02,9.258369302923564748e-01
1.273236099655008360e+02,9.258369303420425078e-01
1.274559629904129991e+02,9.258369302741842333e-01
1.275883160153251623e+02,9.258369303396063454e-01
1.277206690402373255e+02,9.258369302954327917e-01
1.278530220651494886e+02,9.258369303067440770e-01
1.279853750900616518e+02,9.258369303297065978e-01
1.281177281149738008e+02,9.258369302811045864e-01
1.282500811398859639e+02,9.258369303397669947e-01
1.283824341647981271e+02,9.258369302886036989e-01
1.285147871897102902e+02,9.258369303179831977e-01
1.286471402146224534e+02,9.258369303174251996e-01
1.287794932395346166e+02,9.258369302909617016e-01
1.289118462644467797e+02,9.258369303349249790e-01
1.290441992893589429e+02,9.258369302873862283e-01
1.291765523142711061e+02,9.258369303245644888e-01
1.293089053391832692e+02,9.258369303076097179e-01
1.294412583640954324e+02,9.258369303011311224e-01
1.295736113890075956e+02,9.258369303271865025e-01
1.297059644139197587e+02,9.258369302907603071e-01
1.298383174388319219e+02,9.258369303261700933e-01
1.299706704637440851e+02,9.258369303017967011e-01
1.301030234886562482e+02,9.258369303093102465e-01
1.302353765135684114e+02,9.258369303189728505e-01
1.303677295384805745e+02,9.258369302968522119e-01
1.305000825633927377e+02,9.258369303236253511e-01
1.306324355883049009e+02,9.258369303004080342e-01
1.307647886132170640e+02,9.258369303139704076e-01
1.308971416381292272e+02,9.258369303124763805e-01
1.310294946630413904e+02,9.258369303034135189e-01
1.311618476879535535e+02,9.258369303186246846e-01
1.312942007128657167e+02,9.258369303027548236e-01
1.314265537377778799e+02,9.258369303146312124e-01
1.315589067626900430e+02,9.258369303092003344e-01
1.316912597876022062e+02,9.258369303083439084e-01
1.318236128125143694e+02,9.258369303132893968e-01
1.319559658374265325e+02,9.258369303072653267e-01
1.320883188623386957e+02,9.258369303118960669e-01
1.322206718872508588e+02,9.258369303096567471e-01
1.323530249121630220e+02,9.258369303101650072e-01
